CAIO NARCIO,MG,PSDB,174.83
MARCONDES GADELHA,PB,PSC,5000.0
JOÃO CASTELO,MA,PSDB,280.02
CELSO MALDANER,SC,PMDB,4.84
FÁBIO FARIA,RN,PSD,4000.0
REMÍDIO MONAI,RR,PR,100.0
SIMÃO SESSIM,RJ,PP,49.16
SERGIO SOUZA ,PR,PMDB,440.0
RAUL JUNGMANN,PE,PPS,1723.54
JORGE TADEU MUDALEN,SP,DEM,4.0
ALUISIO MENDES,MA,PTN,164.97
CELSO MALDANER,SC,PMDB,165.26
POMPEO DE MATTOS,RS,PDT,130.6
ROBERTO DE LUCENA,SP,PV,941.63
JOÃO CASTELO,MA,PSDB,-71.0
SÉRGIO REIS,SP,PRB,22.6
WILSON FILHO,PB,PTB,756.79
ESPERIDIÃO AMIN,SC,PP,1500.0
MAURO MARIANI,SC,PMDB,41.0
RENATA ABREU,SP,PTN,3700.0
ERIVELTON SANTANA,BA,PEN,37.78
PAULO ABI-ACKEL,MG,PSDB,4900.0
AFONSO HAMM,RS,PP,18.4
ZECA DIRCEU,PR,PT,7500.0
CARLOS EDUARDO CADOCA,PE,PDT,91.14
ZECA DIRCEU,PR,PT,14.0
HILDO ROCHA,MA,PMDB,100.02
LUCIANA SANTOS,PE,PCdoB,150.0
MARCELO BELINATI,PR,PP,3550.0
LUCIO VIEIRA LIMA,BA,PMDB,-494.73
CAJAR NARDES,RS,PR,4.9
MARCO TEBALDI,SC,PSDB,171.3
LUCIANA SANTOS,PE,PCdoB,181.98
JOÃO RODRIGUES,SC,PSD,689.87
JOZI ARAÚJO,AP,PTN,165.0
TONINHO WANDSCHEER,PR,PROS,172.13
WADIH DAMOUS,RJ,PT,1836.16
JOÃO RODRIGUES,SC,PSD,926.68
ÁTILA LIRA,PI,PSB,1424.0
DR. JOÃO,RJ,PR,277.63
POMPEO DE MATTOS,RS,PDT,15.0
VALDIR COLATTO,SC,PMDB,16.94
LUIS TIBÉ,MG,PTdoB,100.0
NILTO TATTO,SP,PT,39.43
PEDRO UCZAI,SC,PT,678.66
SERGIO SOUZA ,PR,PMDB,191.57
EDUARDO BARBOSA,MG,PSDB,334.65
LEONARDO MONTEIRO,MG,PT,34.36
HUGO MOTTA,PB,PMDB,366.76
SARAIVA FELIPE,MG,PMDB,-629.0
CARLOS MANATO,ES,SD,160.0
CAETANO,BA,PT,0.07
JOÃO RODRIGUES,SC,PSD,272.7
RODRIGO MAIA,RJ,DEM,20000.0
RÔNEY NEMER,DF,PP,115.01
JOSÉ GUIMARÃES,CE,PT,28.22
CARLOS EDUARDO CADOCA,PE,PDT,1008.32
NELSON MARCHEZAN JUNIOR,RS,PSDB,1024.97
LUIZ COUTO,PB,PT,39.8
PAULÃO,AL,PT,563.64
JARBAS VASCONCELOS,PE,PMDB,5150.0
PASTOR EURICO,PE,PHS,100.0
FELIPE BORNIER,RJ,PROS,-478.05
JORGE SOLLA,BA,PT,200.0
EDUARDO BARBOSA,MG,PSDB,29.0
CABUÇU BORGES,AP,PMDB,157.56
AELTON FREITAS,MG,PR,364.01
ANA PERUGINI,SP,PT,7.1
PEPE VARGAS,RS,PT,122.9
FRANCISCO FLORIANO,RJ,DEM,31.43
EDUARDO BARBOSA,MG,PSDB,93.29
FÁBIO RAMALHO,MG,PMDB,800.45
RAIMUNDO GOMES DE MATOS,CE,PSDB,107.8
RODRIGO MARTINS,PI,PSB,574.63
DELEGADO FRANCISCHINI,PR,SD,380.0
PEDRO UCZAI,SC,PT,165.0
SARNEY FILHO,MA,PV,86.43
CHICO ALENCAR,RJ,PSOL,31.55
LUIZA ERUNDINA,SP,PSOL,6.9
ZECA DIRCEU,PR,PT,922.0
FLAVIANO MELO,AC,PMDB,-100.66
MENDONÇA FILHO,PE,DEM,49.6
LAUDIVIO CARVALHO,MG,SD,68.0
OTAVIO LEITE,RJ,PSDB,9.7
JOÃO CAMPOS,GO,PRB,55.09
ANTONIO IMBASSAHY,BA,PSDB,100.0
SÉRGIO REIS,SP,PRB,305.63
DR. JOÃO,RJ,PR,53.25
VANDERLEI MACRIS,SP,PSDB,5.3
MAURO PEREIRA,RS,PMDB,60.0
EDUARDO DA FONTE,PE,PP,100.01
EDUARDO CUNHA,RJ,PMDB,778.6
BETO SALAME,PA,PP,151.02
VITOR LIPPI,SP,PSDB,23.92
SILAS CÂMARA,AM,PRB,100.0
VANDERLEI MACRIS,SP,PSDB,57.19
RÔMULO GOUVEIA,PB,PSD,130.0
WALDENOR PEREIRA,BA,PT,238.46
ADELMO CARNEIRO LEÃO,MG,PT,4500.0
PROFESSORA DORINHA SEABRA REZENDE,TO,DEM,29.9
EVANDRO GUSSI,SP,PV,5.4
MIGUEL LOMBARDI,SP,PR,125.65
CLAUDIO CAJADO,BA,DEM,150.0
MISSIONÁRIO JOSÉ OLIMPIO,SP,DEM,50.0
VICENTINHO,SP,PT,150.0
RAIMUNDO GOMES DE MATOS,CE,PSDB,200.26
JOSÉ GUIMARÃES,CE,PT,1333.27
BETO ROSADO,RN,PP,25.1
REINHOLD STEPHANES,PR,PSD,89.6
RAFAEL MOTTA,RN,PSB,710.89
CARLOS SAMPAIO,SP,PSDB,40.0
PAUDERNEY AVELINO,AM,DEM,24.0
MIGUEL HADDAD,SP,PSDB,846.63
ELIZEU DIONIZIO,MS,PSDB,6000.0
BACELAR,BA,PTN,24.0
SILVIO TORRES,SP,PSDB,42.2
CHICO D'ANGELO,RJ,PT,150.0
PATRUS ANANIAS,MG,PT,1105.69
DANIEL ALMEIDA,BA,PCdoB,575.69
JORGINHO MELLO,SC,PR,182.68
DANIEL ALMEIDA,BA,PCdoB,137.0
ELIZIANE GAMA,MA,PPS,9300.0
SEVERINO NINHO,PE,PSB,8.0
JUTAHY JUNIOR,BA,PSDB,120.0
LUIZIANNE LINS,CE,PT,962.58
PAULO FREIRE,SP,PR,850.85
DUARTE NOGUEIRA,SP,PSDB,57.39
MÁRCIO MARINHO,BA,PRB,990.0
SUBTENENTE GONZAGA,MG,PDT,434.63
ROBERTO DE LUCENA,SP,PV,104.0
MARIA DO ROSÁRIO,RS,PT,2350.0
LUIZ FERNANDO FARIA,MG,PP,210.09
LEO DE BRITO,AC,PT,70.0
ABEL MESQUITA JR.,RR,DEM,24.0
CÉLIO SILVEIRA,GO,PSDB,120.0
MIGUEL LOMBARDI,SP,PR,995.99
EXPEDITO NETTO,RO,PSD,500.0
TIA ERON,BA,PRB,-457.13
CARLOS EDUARDO CADOCA,PE,PDT,-241.73
GIVALDO CARIMBÃO,AL,PHS,487.69
JAIR BOLSONARO,RJ,PSC,838.58
LUCIANA SANTOS,PE,PCdoB,20.0
JAIME MARTINS,MG,PSD,619.72
CABUÇU BORGES,AP,PMDB,24.0
JOÃO CARLOS BACELAR,BA,PR,14.0
PEPE VARGAS,RS,PT,102.97
WEVERTON ROCHA,MA,PDT,722.63
MARCOS SOARES,RJ,DEM,53.0
LUCIO VIEIRA LIMA,BA,PMDB,100.0
EZEQUIEL FONSECA,MT,PP,953.33
MIGUEL LOMBARDI,SP,PR,7.7
LAUDIVIO CARVALHO,MG,SD,100.0
SUBTENENTE GONZAGA,MG,PDT,3179.0
JOÃO CAMPOS,GO,PRB,548.39
JEFFERSON CAMPOS,SP,PSD,3000.0
RONALDO BENEDET,SC,PMDB,1094.71
CARMEN ZANOTTO,SC,PPS,5400.0
DIEGO GARCIA,PR,PHS,45.39
RICARDO BENTINHO,SP,PRB,48.94
LUIZA ERUNDINA,SP,PSOL,6.9
PEPE VARGAS,RS,PT,115.03
VANDER LOUBET,MS,PT,235.24
DANIEL ALMEIDA,BA,PCdoB,84.07
WILSON FILHO,PB,PTB,-113.0
WADSON RIBEIRO,MG,PCdoB,26.0
SERGIO SOUZA ,PR,PMDB,56.71
RICARDO BENTINHO,SP,PRB,104.0
CÉSAR HALUM,TO,PRB,766.66
ABEL MESQUITA JR.,RR,DEM,177.0
ALESSANDRO MOLON,RJ,REDE,-1661.63
CAPITÃO AUGUSTO,SP,PR,5.3
GABRIEL GUIMARÃES,MG,PT,61.4
FAUSTO PINATO,SP,PP,629.96
RICARDO IZAR,SP,PP,472.8
TENENTE LÚCIO,MG,PSB,600.0
LUIZ CARLOS HAULY,PR,PSDB,51.98
MAURO MARIANI,SC,PMDB,156.0
ELI CORRÊA FILHO,SP,DEM,642.73
FAUSTO PINATO,SP,PP,100.02
JUTAHY JUNIOR,BA,PSDB,158.05
JORGE BOEIRA,SC,PP,41.0
RENATO MOLLING,RS,PP,350.0
VANDER LOUBET,MS,PT,158.26
ADEMIR CAMILO,MG,PTN,1584.2
MAURO LOPES,MG,PMDB,1139.69
MAJOR OLIMPIO,SP,SD,176.99
ADELMO CARNEIRO LEÃO,MG,PT,15.0
ASSIS CARVALHO,PI,PT,19.2
BETO SALAME,PA,PP,225.63
AFONSO FLORENCE,BA,PT,30.36
AFONSO FLORENCE,BA,PT,40.0
BRUNNY,MG,PR,160.0
CARLOS EDUARDO CADOCA,PE,PDT,80.0
FERNANDO COELHO FILHO,PE,PSB,639.0
MARIA DO ROSÁRIO,RS,PT,5.2
LUIS CARLOS HEINZE,RS,PP,1091.48
ZECA DIRCEU,PR,PT,36.25
AFONSO HAMM,RS,PP,5916.6
ROGÉRIO PENINHA MENDONÇA,SC,PMDB,47.0
GONZAGA PATRIOTA,PE,PSB,384.78
SAMUEL MOREIRA,SP,PSDB,1012.9
MAURO LOPES,MG,PMDB,1139.69
DIEGO GARCIA,PR,PHS,55.0
OSMAR TERRA,RS,PMDB,1283.58
LEO DE BRITO,AC,PT,35.5
LEOPOLDO MEYER,PR,PSB,94.42
LUIS CARLOS HEINZE,RS,PP,45.48
ALIEL MACHADO,PR,REDE,213.02
MARA GABRILLI,SP,PSDB,57.0
COVATTI FILHO,RS,PP,5.2
ZECA DIRCEU,PR,PT,14.5
DELEGADO ÉDER MAURO,PA,PSD,120.0
DR. SINVAL MALHEIROS,SP,PTN,237.73
BACELAR,BA,PTN,280.63
AFONSO MOTTA,RS,PDT,1247.8
CAPITÃO AUGUSTO,SP,PR,319.87
POMPEO DE MATTOS,RS,PDT,697.3
CARLOS HENRIQUE GAGUIM,TO,PTN,1415.39
ZECA DIRCEU,PR,PT,50.37
ESPERIDIÃO AMIN,SC,PP,304.63
NELSON MARQUEZELLI,SP,PTB,145.03
MARCELO BELINATI,PR,PP,1750.0
WILSON FILHO,PB,PTB,130.0
JÉSSICA SALES,AC,PMDB,1148.83
EVANDRO GUSSI,SP,PV,118.77
PR. MARCO FELICIANO,SP,PSC,3555.0
ALUISIO MENDES,MA,PTN,24.64
SÁGUAS MORAES,MT,PT,20.0
MARCO MAIA,RS,PT,622.78
AFONSO FLORENCE,BA,PT,100.0
LUIZ FERNANDO FARIA,MG,PP,1000.0
ANTONIO BRITO,BA,PSD,822.63
FAUSTO PINATO,SP,PP,735.83
RICARDO TRIPOLI,SP,PSDB,1094.63
DAVIDSON MAGALHÃES,BA,PCdoB,40.0
JARBAS VASCONCELOS,PE,PMDB,77.5
EDIO LOPES,RR,PR,-385.96
ALUISIO MENDES,MA,PTN,24.0
DIMAS FABIANO,MG,PP,5.65
LÚCIO VALE,PA,PR,47.2
LUIS TIBÉ,MG,PTdoB,54.4
VICENTE CANDIDO,SP,PT,1078.38
ADELMO CARNEIRO LEÃO,MG,PT,134.83
CHICO D'ANGELO,RJ,PT,145.59
CHRISTIANE DE SOUZA YARED,PR,PR,432.68
JÔ MORAES,MG,PCdoB,41.9
AFONSO HAMM,RS,PP,347.66
RENATO MOLLING,RS,PP,130.9
RODRIGO DE CASTRO,MG,PSDB,479.42
TONINHO WANDSCHEER,PR,PROS,666.57
NILTON CAPIXABA,RO,PTB,1465.63
LAUDIVIO CARVALHO,MG,SD,80.0
DR. JOÃO,RJ,PR,326.68
CELSO RUSSOMANNO,SP,PRB,19.29
TONINHO PINHEIRO,MG,PP,166.01
GENECIAS NORONHA,CE,SD,5000.0
SILVIO TORRES,SP,PSDB,512.38
PAULO MAGALHÃES,BA,PSD,12.35
RUBENS BUENO,PR,PPS,100.0
PEDRO FERNANDES,MA,PTB,377.58
CARLOS ZARATTINI,SP,PT,260.9
JONES MARTINS,RS,PMDB,447.0
LAERCIO OLIVEIRA,SE,SD,687.4
DÂMINA PEREIRA,MG,PSL,1552.56
LINCOLN PORTELA,MG,PRB,23.0
VICENTINHO JÚNIOR,TO,PR,57.39
FÁBIO RAMALHO,MG,PMDB,139.86
VINICIUS CARVALHO,SP,PRB,109.0
PEDRO VILELA,AL,PSDB,100.0
SÁGUAS MORAES,MT,PT,50.0
JÚLIO CESAR,PI,PSD,205.09
ALFREDO KAEFER,PR,PSL,100.0
ANDRÉ ABDON,AP,PP,357.13
PAULO FOLETTO,ES,PSB,12.35
RONALDO NOGUEIRA,RS,PTB,454.58
DELEGADO EDSON MOREIRA,MG,PR,510.0
PAULO TEIXEIRA,SP,PT,233.98
CARLOS BEZERRA,MT,PMDB,47.71
LAERCIO OLIVEIRA,SE,SD,1620.0
JOÃO CASTELO,MA,PSDB,20000.0
CABO DACIOLO,RJ,PTdoB,100.0
LUCIANO DUCCI,PR,PSB,153.47
LUIS TIBÉ,MG,PTdoB,834.73
RUBENS OTONI,GO,PT,25.9
DILCEU SPERAFICO,PR,PP,187.03
FABIO REIS,SE,PMDB,24.0
RONALDO BENEDET,SC,PMDB,219.61
TONINHO PINHEIRO,MG,PP,18.0
FRANCISCO CHAPADINHA,PA,PTN,4.7
JOSÉ OTÁVIO GERMANO,RS,PP,92.56
ARNON BEZERRA,CE,PTB,321.3
NELSON MEURER,PR,PP,230.44
PAULO TEIXEIRA,SP,PT,30.0
NEWTON CARDOSO JR,MG,PMDB,687.58
BRUNNY,MG,PR,190.77
AELTON FREITAS,MG,PR,136.46
GEOVANIA DE SÁ,SC,PSDB,6000.0
FELIPE MAIA,RN,DEM,491.73
JOSÉ PRIANTE,PA,PMDB,24.0
RODRIGO PACHECO,MG,PMDB,192.0
TONINHO PINHEIRO,MG,PP,1137.69
DARCÍSIO PERONDI,RS,PMDB,5874.0
LUIZ SÉRGIO,RJ,PT,40.95
POMPEO DE MATTOS,RS,PDT,136.84
GONZAGA PATRIOTA,PE,PSB,836.27
LEANDRE,PR,PV,67.35
ARNON BEZERRA,CE,PTB,105.8
JOSÉ PRIANTE,PA,PMDB,1163.45
LEOPOLDO MEYER,PR,PSB,643.33
HILDO ROCHA,MA,PMDB,44.47
PAULO ABI-ACKEL,MG,PSDB,280.61
MIGUEL LOMBARDI,SP,PR,-949.69
BEBETO,BA,PSB,76.5
CARLOS GOMES,RS,PRB,32.6
JÚLIO DELGADO,MG,PSB,11.2
LEONARDO QUINTÃO,MG,PMDB,64.0
MAJOR OLIMPIO,SP,SD,22.0
JORGINHO MELLO,SC,PR,151.01
CARLOS MELLES,MG,DEM,714.73
SILVIO TORRES,SP,PSDB,34.0
RODRIGO DE CASTRO,MG,PSDB,149.49
DIEGO GARCIA,PR,PHS,10.0
RAFAEL MOTTA,RN,PSB,396.56
LAUDIVIO CARVALHO,MG,SD,10.0
ALESSANDRO MOLON,RJ,REDE,87.0
JANDIRA FEGHALI,RJ,PCdoB,30.11
GIVALDO CARIMBÃO,AL,PHS,400.0
MIRO TEIXEIRA,RJ,REDE,36.45
DÉCIO LIMA,SC,PT,100.0
BILAC PINTO,MG,PR,709.72
ANTONIO IMBASSAHY,BA,PSDB,2330.0
CAPITÃO AUGUSTO,SP,PR,183.09
ARTHUR LIRA,AL,PP,24.0
LUIZ FERNANDO FARIA,MG,PP,247.98
RENATO MOLLING,RS,PP,20.9
MIGUEL LOMBARDI,SP,PR,100.0
LUIS TIBÉ,MG,PTdoB,100.0
LUIZ COUTO,PB,PT,42.14
VITOR LIPPI,SP,PSDB,14.48
FÁBIO RAMALHO,MG,PMDB,593.58
MORONI TORGAN,CE,DEM,400.23
JOSÉ CARLOS ARAÚJO,BA,PR,246.66
JARBAS VASCONCELOS,PE,PMDB,177.81
GIOVANI CHERINI,RS,PR,51.5
CHICO D'ANGELO,RJ,PT,2791.45
VAL AMÉLIO,AL,PRTB,154.2
ADELMO CARNEIRO LEÃO,MG,PT,905.63
ANA PERUGINI,SP,PT,7.7
LUIS TIBÉ,MG,PTdoB,445.85
SERGIO VIDIGAL,ES,PDT,584.83
JOÃO GUALBERTO,BA,PSDB,100.0
FRANCISCO CHAPADINHA,PA,PTN,129.85
RENATO MOLLING,RS,PP,0.32
MARCELO CASTRO,PI,PMDB,100.31
IRACEMA PORTELLA,PI,PP,41.09
JAIME MARTINS,MG,PSD,50.0
EDUARDO BOLSONARO,SP,PSC,729.54
MARIA HELENA,RR,PSB,33.3
WADSON RIBEIRO,MG,PCdoB,648.78
CELSO PANSERA,RJ,PMDB,129.15
AGUINALDO RIBEIRO,PB,PP,314.35
LEOPOLDO MEYER,PR,PSB,278.83
MARCO MAIA,RS,PT,100.0
ANA PERUGINI,SP,PT,20.99
AUGUSTO CARVALHO,DF,SD,202.04
CREUZA PEREIRA,PE,PSB,84.0
LEONARDO PICCIANI,RJ,PMDB,1278.58
CHRISTIANE DE SOUZA YARED,PR,PR,17.1
ALCEU MOREIRA,RS,PMDB,875.68
JOZI ARAÚJO,AP,PTN,9800.0
HÉLIO LEITE,PA,DEM,1635.0
CARLOS GOMES,RS,PRB,167.05
MARCOS ROTTA,AM,PMDB,-234.85
JONY MARCOS,SE,PRB,50.0
MIGUEL LOMBARDI,SP,PR,7.7
MARCO MAIA,RS,PT,53.9
HUGO LEAL,RJ,PSB,581.73
ALEX MANENTE,SP,PPS,-257.63
DIEGO GARCIA,PR,PHS,7.6
MIGUEL LOMBARDI,SP,PR,290.47
JORGE SOLLA,BA,PT,1183.44
PADRE JOÃO,MG,PT,490.69
LUCIANO DUCCI,PR,PSB,130.0
MARIA HELENA,RR,PSB,136.25
MARCOS ROGÉRIO,RO,DEM,0.91
ANDRE MOURA,SE,PSC,545.83
ALFREDO KAEFER,PR,PSL,-1530.63
CAIO NARCIO,MG,PSDB,190.03
ERIKA KOKAY,DF,PT,181.02
ADELMO CARNEIRO LEÃO,MG,PT,199.23
EFRAIM FILHO,PB,DEM,482.79
ARTHUR OLIVEIRA MAIA,BA,PPS,218.35
JOÃO RODRIGUES,SC,PSD,480.63
CAJAR NARDES,RS,PR,13.0
BETO MANSUR,SP,PRB,681.58
JOSÉ GUIMARÃES,CE,PT,260.68
JORGE TADEU MUDALEN,SP,DEM,3.4
SIMÃO SESSIM,RJ,PP,145.03
JANDIRA FEGHALI,RJ,PCdoB,534.8
LUCIO VIEIRA LIMA,BA,PMDB,7.5
PEDRO CHAVES,GO,PMDB,120.03
RICARDO BENTINHO,SP,PRB,4816.34
RONALDO LESSA,AL,PDT,29.9
CÍCERO ALMEIDA,AL,PMDB,136.42
POMPEO DE MATTOS,RS,PDT,120.0
PEDRO UCZAI,SC,PT,23.0
CAPITÃO AUGUSTO,SP,PR,111.0
RENATA ABREU,SP,PTN,28.05
MARCO TEBALDI,SC,PSDB,119.67
MÁRCIO MARINHO,BA,PRB,479.58
VALTENIR PEREIRA,MT,PMDB,613.63
LEONARDO QUINTÃO,MG,PMDB,180.0
RENATO MOLLING,RS,PP,130.0
WALDIR MARANHÃO,MA,PP,197.09
MISAEL VARELLA,MG,DEM,3000.0
LUIS CARLOS HEINZE,RS,PP,60.16
SILAS CÂMARA,AM,PRB,470.69
ZECA DO PT,MS,PT,284.83
DAVIDSON MAGALHÃES,BA,PCdoB,234.05
DR. SINVAL MALHEIROS,SP,PTN,9.5
JHC,AL,PSB,100.0
MAURO MARIANI,SC,PMDB,121.99
GONZAGA PATRIOTA,PE,PSB,17.55
VAL AMÉLIO,AL,PRTB,71.95
MARCOS MONTES,MG,PSD,558.0
RÔNEY NEMER,DF,PP,779.3
JOÃO PAULO PAPA,SP,PSDB,25.2
DAVIDSON MAGALHÃES,BA,PCdoB,164.4
ROBERTO DE LUCENA,SP,PV,44.7
TONINHO PINHEIRO,MG,PP,34.0
RAIMUNDO GOMES DE MATOS,CE,PSDB,67.62
LAURA CARNEIRO,RJ,PMDB,188.0
NEWTON CARDOSO JR,MG,PMDB,31.68
RENZO BRAZ,MG,PP,185.92
AUREO,RJ,SD,665.45
CABO DACIOLO,RJ,PTdoB,81.56
JOÃO CASTELO,MA,PSDB,172.47
JONY MARCOS,SE,PRB,185.06
SARNEY FILHO,MA,PV,508.64
RODRIGO DE CASTRO,MG,PSDB,15.0
ANDRES SANCHEZ,SP,PT,320.0
MAURO LOPES,MG,PMDB,160.0
JOÃO PAULO PAPA,SP,PSDB,40.0
LUIZ CLÁUDIO,RO,PR,149.97
ALEX CANZIANI,PR,PTB,20.0
JORGE CÔRTE REAL,PE,PTB,77.02
ROBERTO FREIRE,SP,PPS,166.7
DELEGADO ÉDER MAURO,PA,PSD,356.73
DIEGO GARCIA,PR,PHS,10.8
JOÃO DANIEL,SE,PT,4950.0
JOÃO DERLY,RS,REDE,199.11
LUCIANA SANTOS,PE,PCdoB,583.58
ERIVELTON SANTANA,BA,PEN,50.0
MÁRIO NEGROMONTE JR.,BA,PP,435.43
JÔ MORAES,MG,PCdoB,40.04
PATRUS ANANIAS,MG,PT,15.0
NELSON MARCHEZAN JUNIOR,RS,PSDB,824.54
MARCUS PESTANA,MG,PSDB,36.18
JOSÉ CARLOS ALELUIA,BA,DEM,-107.58
ADEMIR CAMILO,MG,PTN,376.72
JOSÉ FOGAÇA ,RS,PMDB,205.05
DIMAS FABIANO,MG,PP,44.0
LEANDRE,PR,PV,24.7
BRUNA FURLAN,SP,PSDB,515.29
RONALDO LESSA,AL,PDT,6500.0
JOSÉ MENTOR,SP,PT,344.0
NELSON PADOVANI,PR,PSDB,155.02
MAURO LOPES,MG,PMDB,919.13
JOÃO ARRUDA,PR,PMDB,150.0
ANTONIO BRITO,BA,PSD,25.0
MARCELO MATOS,RJ,PHS,174.73
ALFREDO KAEFER,PR,PSL,110.0
EROS BIONDINI,MG,PROS,150.0
JOSÉ CARLOS ALELUIA,BA,DEM,66.06
JARBAS VASCONCELOS,PE,PMDB,55.69
ROBERTO FREIRE,SP,PPS,15.0
CHRISTIANE DE SOUZA YARED,PR,PR,176.12
DIEGO GARCIA,PR,PHS,150.07
ALFREDO KAEFER,PR,PSL,110.03
ADELMO CARNEIRO LEÃO,MG,PT,95.92
PAULO TEIXEIRA,SP,PT,3.9
NEWTON CARDOSO JR,MG,PMDB,5900.0
SIMÃO SESSIM,RJ,PP,344.96
NELSON PADOVANI,PR,PSDB,1059.58
JORGINHO MELLO,SC,PR,617.79
JOSE STÉDILE,RS,PSB,12.6
HENRIQUE FONTANA,RS,PT,94.05
MARCELO BELINATI,PR,PP,299.73
JOÃO MARCELO SOUZA,MA,PMDB,278.12
SÉRGIO BRITO,BA,PSD,-153.54
DÉCIO LIMA,SC,PT,100.0
VANDERLEI MACRIS,SP,PSDB,27.0
CELSO MALDANER,SC,PMDB,171.6
LAUDIVIO CARVALHO,MG,SD,3750.0
BRUNO COVAS,SP,PSDB,204.73
MARCELO SQUASSONI,SP,PRB,5500.0
VICENTE ARRUDA,CE,PDT,-131.0
GORETE PEREIRA,CE,PR,1500.0
BRUNO COVAS,SP,PSDB,926.68
JOSÉ PRIANTE,PA,PMDB,213.64
LUIZ COUTO,PB,PT,507.3
BETO SALAME,PA,PP,204.02
JÔ MORAES,MG,PCdoB,23.75
ALEX CANZIANI,PR,PTB,555.83
PAULO PIMENTA,RS,PT,159.0
BACELAR,BA,PTN,1289.24
ELIZEU DIONIZIO,MS,PSDB,300.0
MOEMA GRAMACHO,BA,PT,35.1
DANIEL ALMEIDA,BA,PCdoB,7000.0
PASTOR EURICO,PE,PHS,177.03
JOÃO ARRUDA,PR,PMDB,130.0
NELSON MARCHEZAN JUNIOR,RS,PSDB,28.0
JERÔNIMO GOERGEN,RS,PP,50.0
JOÃO PAULO PAPA,SP,PSDB,45.25
WALNEY ROCHA,RJ,PEN,35.7
VALTENIR PEREIRA,MT,PMDB,236.48
MARCIO ALVINO,SP,PR,3.2
ADEMIR CAMILO,MG,PTN,272.9
RONALDO CARLETTO,BA,PP,68.73
KEIKO OTA,SP,PSB,3.2
CAPITÃO AUGUSTO,SP,PR,5.1
CARLOS EDUARDO CADOCA,PE,PDT,-0.11
JUTAHY JUNIOR,BA,PSDB,2000.0
MARIA DO ROSÁRIO,RS,PT,50.0
CHRISTIANE DE SOUZA YARED,PR,PR,716.68
NELSON MARQUEZELLI,SP,PTB,73.69
ONYX LORENZONI,RS,DEM,1310.63
AELTON FREITAS,MG,PR,180.6
JOÃO PAULO PAPA,SP,PSDB,177.68
RICARDO TEOBALDO ,PE,PTN,676.68
JOSÉ CARLOS ARAÚJO,BA,PR,1582.99
IRACEMA PORTELLA,PI,PP,532.0
VICENTE CANDIDO,SP,PT,100.0
MARCIO ALVINO,SP,PR,1536.77
WELITON PRADO,MG,PMB,141.55
TADEU ALENCAR,PE,PSB,445.63
GILBERTO NASCIMENTO,SP,PSC,426.48
MARX BELTRÃO,AL,PMDB,266.96
WILSON FILHO,PB,PTB,195.02
PAULO ABI-ACKEL,MG,PSDB,611.0
ABEL MESQUITA JR.,RR,DEM,-182.63
MARIA HELENA,RR,PSB,873.58
MARCELO BELINATI,PR,PP,160.0
PAULO MALUF,SP,PP,200.04
TIRIRICA,SP,PR,784.73
TONINHO PINHEIRO,MG,PP,24.0
BOSCO COSTA,SE,PROS,50.0
DANIEL COELHO,PE,PSDB,174.11
MIGUEL HADDAD,SP,PSDB,58.99
GEORGE HILTON,MG,PROS,4.8
JOÃO RODRIGUES,SC,PSD,4843.16
JOÃO FERNANDO COUTINHO,PE,PSB,99.0
MÁRIO NEGROMONTE JR.,BA,PP,89.2
BRUNA FURLAN,SP,PSDB,91.0
ROBERTO BALESTRA,GO,PP,4.3
FABIO GARCIA,MT,PSB,150.0
ALESSANDRO MOLON,RJ,REDE,55.0
MIGUEL LOMBARDI,SP,PR,8.7
GABRIEL GUIMARÃES,MG,PT,185.72
LÚCIO VALE,PA,PR,94.18
CABO SABINO,CE,PR,170.0
MARCON,RS,PT,24.0
CARMEN ZANOTTO,SC,PPS,150.0
ANTONIO BRITO,BA,PSD,80.0
HÉLIO LEITE,PA,DEM,225.48
LELO COIMBRA,ES,PMDB,41.09
LUIZ FERNANDO FARIA,MG,PP,-1265.63
MIGUEL HADDAD,SP,PSDB,125.89
DIEGO ANDRADE,MG,PSD,473.11
DR. JOÃO,RJ,PR,786.82
RAIMUNDO GOMES DE MATOS,CE,PSDB,146.3
JONY MARCOS,SE,PRB,170.54
EZEQUIEL TEIXEIRA,RJ,PTN,318.72
JOÃO MARCELO SOUZA,MA,PMDB,111.2
EDIO LOPES,RR,PR,83.35
LEANDRE,PR,PV,7.6
DELEY,RJ,PTB,1295.79
NILSON PINTO,PA,PSDB,1967.24
LUCIO MOSQUINI,RO,PMDB,1490.0
CABUÇU BORGES,AP,PMDB,186.03
BOSCO COSTA,SE,PROS,195.36
RONALDO CARLETTO,BA,PP,-1.95
JOÃO RODRIGUES,SC,PSD,81.0
VINICIUS CARVALHO,SP,PRB,197.88
MARINALDO ROSENDO,PE,PSB,342.58
FABIO REIS,SE,PMDB,2000.0
LOBBE NETO,SP,PSDB,550.0
BRUNNY,MG,PR,131.46
MÁRIO NEGROMONTE JR.,BA,PP,130.0
AGUINALDO RIBEIRO,PB,PP,30.0
RENZO BRAZ,MG,PP,95.73
SEVERINO NINHO,PE,PSB,753.5
PEDRO CHAVES,GO,PMDB,278.79
LINDOMAR GARÇON,RO,PRB,71.25
ADELMO CARNEIRO LEÃO,MG,PT,16.0
SILVIO TORRES,SP,PSDB,35.0
SÉRGIO MORAES,RS,PTB,5.2
DÉCIO LIMA,SC,PT,165.9
